Title,Processor,Ram,OS,Storage,Display,Warranty,Discount Price,Original Price,Delivery,Note,Offer,Reviews,Company,ProcessorCompany,ProcessorC
ASUS Vivobook 15X (2023) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) K3504VAB-NJ3...,Intel Core i3 Processor (13th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,40780.0,58990.0,Free delivery,Bank Offer,,3.0,ASUS,Intel,Intel
DELL Latitude Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Pro) 3520 Laptop,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,Trial Ms office,33990.0,73412.0,Free delivery,Bank Offer,,3.0,DELL,Intel,Intel
Infinix Y4 Max Series Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and...,Intel Core i7 Processor (13th Gen),16 GB LPDDR4X RAM,Windows 11,512 GB SSD,40.64 cm (16 inch) Display,,49990.0,79990.0,Free delivery,Save extra with combo offers,"Upto ?28,000 Off on Exchange",3.0,Infinix,Intel,Intel
HP Pavilion Intel Core i7 11th Gen 1195G7 - (16 GB/1 TB SSD/Windows 11 Home) 14-dv1029TU Thin and Ligh...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,Windows 11,1 TB SSD,35.56 cm (14 inch) Display,Microsoft Office Home & Student 2019,84990.0,92110.0,Free delivery,Save extra with combo offers,"Upto ?28,000 Off on Exchange",4.0,HP,Intel,Intel
ZEBRONICS Pro Series Z Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 3S Thi...,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Carry-in Warranty,25990.0,50999.0,Free delivery,Save extra with combo offers,"Upto ?15,400 Off on Exchange",4.0,ZEBRONICS,Intel,Intel
Avita SATUS Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) NU14A1INC43PN-MB Laptop,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,Windows 11,128 GB SSD,35.81 cm (14.1 inch) Display,1 Years Warranty,15990.0,29990.0,Free delivery,Bank Offer,,3.0,Avita,Intel,Intel
ASUS ZenBook 14 (2021) AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 10 Home) UM425UA-AM702T...,AMD Ryzen 7 Octa Core Processor,16 GB LPDDR4X RAM,Windows 10,512 GB SSD,35.56 cm (14 inch) Display,"MyASUS, Office Home and Student 2019, Link to MyASUS, Splendid, Tru2Life",69999.0,118990.0,Free delivery,Bank Offer,,4.0,ASUS,AMD,AMD
ASUS Vivobook Go 14 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK523WS Th...,AMD Ryzen 5 Quad Core Processor,8 GB LPDDR5 RAM,Windows 11,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,42990.0,62990.0,Free delivery,EOSS Special Deal,Bank Offer,4.0,ASUS,AMD,AMD
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ521WS Thin...,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,46850.0,85740.0,Free delivery,Bank Offer,,3.0,ASUS,Intel,Intel
DELL Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro) 3420 Business Laptop,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 10,512 GB SSD,35.56 cm (14 inch) Display,3 year domestic,51000.0,85000.0,Free delivery,Bank Offer,,3.0,DELL,Intel,Intel
Acer Extensa 15 Intel Core i3 11th Gen 1115G4 - (4 GB/256 GB SSD/Windows 11 Home) EX215-54/ EX215-54-3...,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,Windows 11,256 GB SSD,39.62 cm (15.6 inch) Display,"Acer Care Center, Quick Access, Acer Product Registration",30990.0,54400.0,Free delivery,Bank Offer,,3.0,Acer,Intel,Intel
Acer Aspire 7 (2023) Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,55499.0,76999.0,Free delivery,Bank Offer,,3.0,Acer,Intel,Intel
AXL Intel Celeron Dual Core 9th Gen - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Lapto...,Intel Celeron Dual Core Processor (9th Gen),4 GB DDR4 RAM,Windows 11,256 GB SSD,39.62 cm (15.6 inch) Display,1 Year,17036.0,33990.0,Free delivery,Bank Offer,,4.0,AXL,Intel,Intel
Acer Spin 7 Intel Core i7 7th Gen 7Y75 - (8 GB/256 GB SSD/Windows 10 Home) SP714-51 Laptop,Intel Core i7 Processor (7th Gen),8 GB DDR3 RAM,Windows 10,256 GB SSD,35.56 cm (14 inch) Touchscreen Display,,87207.0,124900.0,Free delivery,Hot Deal,"Upto ?28,000 Off on Exchange",4.0,Acer,Pre-installed,Pre-installed
Acer Aspire 3 Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) A315-58 Thin and Light...,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,"Acer Care Center, Quick Access, Acer Product Registration",41990.0,59999.0,Free delivery,Bank Offer,,4.0,Acer,Intel,Intel
ASUS ZenBook 14 (2021) AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 10 Home) UM425UA-AM702T...,AMD Ryzen 7 Octa Core Processor,16 GB LPDDR4X RAM,Windows 10,512 GB SSD,35.56 cm (14 inch) Display,"MyASUS, Office Home and Student 2019, Link to MyASUS, Splendid, Tru2Life",69999.0,118990.0,Free delivery,Bank Offer,,3.0,ASUS,AMD,AMD
ZEBRONICS Pro Series Z Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 3S Thi...,Intel Core i3 Processor (12th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Carry-in Warranty,25990.0,50999.0,Free delivery,Save extra with combo offers,"Upto ?15,400 Off on Exchange",3.0,ZEBRONICS,Intel,Intel
Avita SATUS Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) NU14A1INC43PN-MB Laptop,Intel Celeron Dual Core Processor,4 GB LPDDR4 RAM,Windows 11,128 GB SSD,35.81 cm (14.1 inch) Display,1 Years Warranty,15990.0,29990.0,Free delivery,Bank Offer,,3.0,Avita,Intel,Intel
HP Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 15-fd1099TU Thin and Light Laptop,Intel Core Ultra 5 Processor,16 GB DDR5 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite warranty,70990.0,80755.0,Free delivery,Save extra with combo offers,Bank Offer,4.0,HP,Intel,Intel
DELL Latitude Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Pro) 3520 Laptop,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,Trial Ms office,33990.0,73412.0,Free delivery,Bank Offer,,4.0,DELL,Intel,Intel
Infinix Y4 Max Series Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and...,Intel Core i7 Processor (13th Gen),16 GB LPDDR4X RAM,Windows 11,512 GB SSD,40.64 cm (16 inch) Display,,49990.0,79990.0,Free delivery,Save extra with combo offers,"Upto ?28,000 Off on Exchange",4.0,Infinix,Intel,Intel
HP Pavilion Intel Core i7 11th Gen 1195G7 - (16 GB/1 TB SSD/Windows 11 Home) 14-dv1029TU Thin and Ligh...,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,Windows 11,1 TB SSD,35.56 cm (14 inch) Display,Microsoft Office Home & Student 2019,84990.0,92110.0,Free delivery,Save extra with combo offers,"Upto ?28,000 Off on Exchange",3.0,HP,Intel,Intel
Infinix INBook Y1 Plus Intel Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) XL28 Th...,Intel Core i3 Processor (10th Gen),8 GB LPDDR4X RAM,Windows 11,256 GB SSD,99.06 cm (39 cm) Display,1 Year Onsite Warranty,29990.0,44990.0,Free delivery,Save extra with combo offers,"Upto ?18,200 Off on Exchange",4.0,Infinix,Intel,Intel
DELL Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro) 3420 Business Laptop,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 10,512 GB SSD,35.56 cm (14 inch) Display,3 year domestic,51000.0,85000.0,Free delivery,Bank Offer,,4.0,DELL,Intel,Intel
HP Pavilion (2023) Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Home) 15-eg3079TU Thin ...,Intel Core i5 Processor (13th Gen),16 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,72490.0,83705.0,Free delivery,EOSS Special Deal,"Upto ?28,000 Off on Exchange",4.0,HP,Intel,Intel
MSI Katana 17 Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,Windows 11,1 TB SSD,43.94 cm (17.3 Inch) Display,2 Year Carry-in Warranty,114990.0,165990.0,Free delivery,Save extra with combo offers,"Upto ?33,000 Off on Exchange",4.0,MSI,Intel,Intel
Acer Extensa 15 Intel Core i3 11th Gen 1115G4 - (4 GB/256 GB SSD/Windows 11 Home) EX215-54/ EX215-54-3...,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,Windows 11,256 GB SSD,39.62 cm (15.6 inch) Display,"Acer Care Center, Quick Access, Acer Product Registration",30990.0,54400.0,Free delivery,Bank Offer,,4.0,Acer,Intel,Intel
MSI Modern 15 Intel Core i7 13th Gen 1355U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-290IN Th...,Intel Core i7 Processor (13th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Carry-in Warranty,58990.0,83990.0,Free delivery,EOSS Special Deal,"Upto ?30,000 Off on Exchange",4.0,MSI,Intel,Intel
Acer Aspire 7 (2023) Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,55499.0,76999.0,Free delivery,Bank Offer,,4.0,Acer,Intel,Intel
ASUS Vivobook Go 14 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK523WS Th...,AMD Ryzen 5 Quad Core Processor,8 GB LPDDR5 RAM,Windows 11,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,42990.0,62990.0,Free delivery,EOSS Special Deal,Bank Offer,3.0,ASUS,AMD,AMD
ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ521WS Thin...,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,46850.0,85740.0,Free delivery,Bank Offer,,4.0,ASUS,Intel,Intel
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Ligh...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite warranty,36299.0,59990.0,Free delivery,Bank Offer,,3.0,Acer,AMD,AMD
Acer Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Warranty,42290.0,69990.0,Free delivery,Bank Offer,,3.0,Acer,Intel,Intel
ASUS Vivobook S14 OLED Intel EVO H-Series Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11...,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,Windows 11,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,82500.0,116990.0,Free delivery,Bank Offer,,3.0,ASUS,Intel,Intel
ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Th...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Carry-in Warranty,32990.0,62999.0,Free delivery,Save extra with combo offers,"Upto ?28,000 Off on Exchange",3.0,ZEBRONICS,Intel,Intel
Apple 2023 MacBook Pro Apple M3 Max - (48 GB/1 TB SSD/macOS Sonoma) MUW73HN/A,Apple M3 Max Processor,48 GB Unified Memory RAM,Mac OS,1 TB SSD,40.64 cm (16 Inch) Display,"Built-in Apps- App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos",399900.0,0.0,Free delivery,"No Cost EMI from ?66,650/month",Bank Offer,3.0,Apple,Apple,Apple
AXL Intel Celeron Dual Core 9th Gen - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Lapto...,Intel Celeron Dual Core Processor (9th Gen),4 GB DDR4 RAM,Windows 11,256 GB SSD,39.62 cm (15.6 inch) Display,1 Year,17036.0,33990.0,Free delivery,Bank Offer,,4.0,AXL,Intel,Intel
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Ligh...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite warranty,36299.0,59990.0,Free delivery,Bank Offer,,3.0,Acer,AMD,AMD
Acer Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) A315-59 Thin and Light Laptop,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Warranty,42290.0,69990.0,Free delivery,Bank Offer,,4.0,Acer,Intel,Intel
ASUS Vivobook S14 OLED Intel EVO H-Series Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11...,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,Windows 11,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,82500.0,116990.0,Free delivery,Bank Offer,,4.0,ASUS,Intel,Intel
DELL Latitude Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/DOS) Latitude 3420 Business Laptop,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,DOS,512 GB SSD,35.56 cm (14 inch) Display,No Software Included,33200.0,55927.0,Free delivery,Bank Offer,,4.0,DELL,Intel,Intel
ASUS VivoBook 15 (2022) Intel Core i3 11th Gen 1115G4 - (4 GB/256 GB SSD/Windows 10 Home) X515EA-EJ302...,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,Windows 10,256 GB SSD,39.62 cm (15.6 inch) Display,Microsoft Office Home & Student 2019,30999.0,49999.0,Free delivery,Bank Offer,,4.0,ASUS,Intel,Intel
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,52990.0,95111.0,Free delivery,Save extra with combo offers,"Upto ?28,000 Off on Exchange",4.0,Lenovo,AMD,AMD
Acer Spin 7 Intel Core i7 7th Gen 7Y75 - (8 GB/256 GB SSD/Windows 10 Home) SP714-51 Laptop,Intel Core i7 Processor (7th Gen),8 GB DDR3 RAM,Windows 10,256 GB SSD,35.56 cm (14 inch) Touchscreen Display,,87207.0,124900.0,Free delivery,Hot Deal,"Upto ?28,000 Off on Exchange",3.0,Acer,Pre-installed,Pre-installed
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN|81X...,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,Office Home and Student 2021,35450.0,57890.0,Free delivery,Bank Offer,,4.0,Lenovo,Intel,Intel
"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home/4 G...",AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,"Windows 11, Microsoft Office H&S 2021, 1 Year McAfee",58499.0,85500.0,Free delivery,Bank Offer,,4.0,ASUS,AMD,AMD
ASUS Vivobook Pro 15 OLED AMD Ryzen 5 Hexa Core AMD Ryzen 5 5600H - (16 GB/512 GB SSD/Windows 11 Home/...,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Home,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year  Warranty,66862.0,99500.0,Free delivery,Bank Offer,,4.0,ASUS,AMD,AMD
HP 14s AMD Ryzen 3 Quad Core - (8 GB/512 GB SSD/Windows 10 Home) 14s-fq1029AU Thin and Light Laptop,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,Windows 10,512 GB SSD,35.56 cm (14 inch) Display,"Microsoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart, HP Support Assistant",43999.0,48544.0,Free delivery,Bank Offer,,4.0,HP,AMD,AMD
Lenovo LOQ (2024) Intel Core i7 14th Gen 14700HX - (16 GB/1 TB SSD/Windows 11 Pro/8 GB Graphics/NVIDIA...,Intel Core i7 Processor (14th Gen),16 GB DDR5 RAM,Windows 11 Home,1 TB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,122990.0,172090.0,Free delivery,Save extra with combo offers,"Upto ?28,000 Off on Exchange",4.0,Lenovo,Intel,Intel
MSI Titan GT77 Intel Core i9 13th Gen 13980HX - (64 GB/2 TB SSD/Windows 11 Home/12 GB Graphics/NVIDIA ...,Intel Core i9 Processor (13th Gen),64 GB DDR5 RAM,Windows 11,2 TB SSD,43.94 cm (17.3 Inch) Display,2 Year Carry-in Warranty,389990.0,548990.0,Free delivery,Save extra with combo offers,"Upto ?33,000 Off on Exchange",4.0,MSI,Intel,Intel
ASUS AMD Ryzen 3 Quad Core - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Thin and Light Laptop,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,Windows 11 Home,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,36990.0,50990.0,Free delivery,Bank Offer,,5.0,ASUS,AMD,AMD
DELL Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3520 Laptop,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,46990.0,62990.0,Free delivery,Save extra with combo offers,Bank Offer,4.0,DELL,Intel,Intel
ASUS Vivobook 14 Touchscreen Intel P-Series Intel Core i5 12th Gen 1240P - (16 GB/512 GB SSD/Windows 1...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11,512 GB SSD,35.56 cm (14 Inch) Touchscreen Display,1 Year Onsite Warranty,59490.0,82990.0,Free delivery,Bank Offer,,3.0,ASUS,Intel,Intel
Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRXT3HN/A,Apple M3 Processor,8 GB Unified Memory RAM,Mac OS,256 GB SSD,33.02 cm (13 Inch) Display,"Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos",107990.0,114900.0,Free delivery,Save extra with combo offers,"Upto ?33,000 Off on Exchange",3.0,Apple,Apple,Apple
Lenovo Ideapad Gaming 3 AMD Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVI...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 10,1 TB HDD,39.62 cm (15.6 Inch) Display,Microsoft Office (Trial Only),52500.0,76890.0,Free delivery,Bank Offer,,3.0,Lenovo,AMD,AMD
DELL Inspiron Intel Core i3 11th Gen 1115G4 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Inspiron 3511...,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11,1 TB HDD|256 GB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,41399.0,59000.0,Free delivery,Bank Offer,,3.0,DELL,Intel,Intel
Acer Nitro V Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Carry-in Warranty,94999.0,115999.0,Free delivery,EOSS Special Deal,"Upto ?31,000 Off on Exchange",3.0,Acer,Intel,Intel
ASUS Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ544WS Laptop,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11 Home,512 GB SSD,39.62 cm (15.6 inch) Display,1 Year,55980.0,69500.0,Free delivery,Bank Offer,,3.0,ASUS,Intel,Intel
HP Envy x360 Creator Evo Intel Core i5 12th Gen 1230U - (8 GB/512 GB SSD/Windows 11 Home) x360 13-bf00...,Intel Core i5 Processor (12th Gen),8 GB LPDDR4X RAM,Windows 11,512 GB SSD,33.78 cm (13.3 Inch) Touchscreen Display,1 Year Onsite Warranty,79490.0,93527.0,Free delivery,Save extra with combo offers,"Upto ?28,000 Off on Exchange",3.0,HP,Intel,Intel
MSI Prestige 16 AI Studio Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics) Pre...,Intel Core Ultra 7 Processor,32 GB LPDDR5 RAM,Windows 11,1 TB SSD,40.64 cm (16 inch) Display,2 Year Carry-in Warranty,169990.0,189990.0,Free delivery,Save extra with combo offers,"Upto ?32,000 Off on Exchange",3.0,MSI,Intel,Intel
MSI Modern 14 Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-444IN T...,Intel Core i3 Processor (12th Gen),16 GB DDR4 RAM,Windows 11,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Carry-in warranty,34990.0,58990.0,Free delivery,EOSS Special Deal,"Upto ?28,000 Off on Exchange",4.0,MSI,Intel,Intel
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home) 14IRL8 Thin and...,Intel Core i5 Processor (13th Gen),16 GB LPDDR5 RAM,Windows 11,1 TB SSD,35.56 cm (14 Inch) Display,1 Year Carry-in Warranty,73990.0,98290.0,Free delivery,Save extra with combo offers,"Upto ?28,000 Off on Exchange",4.0,Lenovo,Intel,Intel
AXL Intel Celeron Dual Core 9th Gen - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Lapto...,Intel Celeron Dual Core Processor (9th Gen),4 GB DDR4 RAM,Windows 11,256 GB SSD,39.62 cm (15.6 inch) Display,1 Year,17036.0,33990.0,Free delivery,Bank Offer,,4.0,AXL,Intel,Intel
Infinix ZERO BOOK ULTRA Series Laptop Intel Intel Core i9 12th Gen 12900H - (32 GB/1 TB SSD/Windows 11...,Intel Core i9 Processor (12th Gen),32 GB LPDDR5 RAM,Windows 11,1 TB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,81978.0,95990.0,Free delivery,Save extra with combo offers,"Upto ?28,000 Off on Exchange",4.0,Infinix,Intel,Intel
ASUS TUF Gaming A17 with 90Whr Battery AMD Ryzen 7 Octa Core AMD R7-4800H - (8 GB/512 GB SSD/Windows 1...,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,Windows 11,512 GB SSD,43.94 cm (17.3 Inch) Display,1 Year onsite warranty,73990.0,94990.0,Free delivery,Lowest price since launch,Bank Offer,4.0,ASUS,AMD,AMD
DELL Vostro Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) VOSTRO 3400 Notebook,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11,512 GB SSD,35.56 cm (14 Inch) Display,1 Year Onsite Warranty,52000.0,70000.0,Free delivery,Bank Offer,,4.0,DELL,Intel,Intel
ASUS TUF Gaming A15 AMD Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/...,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,Windows 11,1 TB SSD,39.62 cm (15.6 inch) Display,1 Year Onsite Warranty,56349.0,79999.0,Free delivery,Bank Offer,,4.0,ASUS,AMD,AMD
ASUS Chromebook Plus (2023) Intel Core i3 12th Gen 1215U - (8 GB/Chrome OS) CX3402CBA-PQ0173 Chromeboo...,Intel Core i3 Processor (12th Gen),8 GB LPDDR5 RAM,Chrome,Chrome OS) CX3402CBA-PQ0173 Chromeboo...,1 Year Onsite Warranty,,34990.0,55990.0,Free delivery,EOSS Special Deal,"Upto ?28,000 Off on Exchange",4.0,ASUS,Intel,Intel
Infinix X1 Slim Series Intel Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) XL21 Thin and...,Intel Core i3 Processor (10th Gen),8 GB LPDDR4X RAM,Windows 11,256 GB SSD,35.56 cm (14 inch) Display,,27490.0,49999.0,Free delivery,Bank Offer,,4.0,Infinix,Intel,Intel
DELL Intel Core i7 13650HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) ...,Intel Core i7 Processor,16 GB DDR5 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,1 Year Onsite Warranty,122638.0,163066.0,Free delivery,Save extra with combo offers,"Upto ?28,000 Off on Exchange",4.0,DELL,Intel,Intel
MSI Thin 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,Windows 11,512 GB SSD,39.62 cm (15.6 Inch) Display,2 Year Carry-in Warranty,67990.0,75990.0,Free delivery,Save extra with combo offers,"Upto ?30,000 Off on Exchange",4.0,MSI,Intel,Intel
